" ""topic"" "," ""lectureID"" "," ""resource"" ",,
" ""http://dbpedia.org/resource/Food_web"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Frog"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/GeoNames"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Google"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Google_Assistant"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/HTML"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/HTTP_303"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Hanover"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/HarperCollins"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Heidelberg"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Hypertext_Transfer_Protocol"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/IBM"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Intelligent_agent"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/JSON-LD"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/John_Lennon"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Knowledge_Graph"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Knowledge_Navigator"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Knowledge_representation_and_reasoning"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Layer_cake"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Le_Titre"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Leonardo_da_Vinci"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/LinkedIn"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Liverpool"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/London"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Machine_learning"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/McGill_University"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Microsoft"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Miroirs"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Mona_Lisa"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Montreal"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/N-Triples"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Natural_language"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Neo4j"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Nissan_A_engine"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Open_Mind_Common_Sense"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Open_access"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Oracle_Spatial_and_Graph"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/PHP"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Perceptron"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Peter_Norvig"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Prentice_Hall"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Public_Knowledge"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/RDF_Schema"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/RDFa"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Reading_F.C."" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Resource_Description_Framework"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/SHRDLU"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/SPARQL"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Semantic_Web"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Semantic_network"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Skolem_normal_form"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/String_literal"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/String_section"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Stuart_J._Russell"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/The_Glass_Palace"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Transformers"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/WordNet"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/World_Wide_Web_Consortium"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/XML"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/YAGO_(database)"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Yandex"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/YouTube"" "," ""2"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides02.pdf"" ",,
" ""http://dbpedia.org/resource/Artificial_intelligence"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Association_for_Computing_Machinery"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Berlin"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Concordia_University"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Dewey_Decimal_Classification"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Dublin_Core"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/FOAF_(ontology)"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Ghostwriter"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/HarperCollins"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Heidelberg"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/International_Organization_for_Standardization"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Internationalized_Resource_Identifier"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Layer_cake"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Library"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Linked_data"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/London"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Manning_Publications"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Metafiction"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Miroirs"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/N-Triples"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Pokémon"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/RDF_Schema"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/RDFa"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Reading_F.C."" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Resource_Description_Framework"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/SPARQL"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Schema.org"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Semantic_Web"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Straitjacket_Fits"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/TED_(conference)"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/The_Artist_(film)"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/The_Glass_Palace"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Unicode"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Uniform_Resource_Locator"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Web_2.0"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/World_Wide_Web_Consortium"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/XML"" "," ""3"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides03.pdf"" ",,
" ""http://dbpedia.org/resource/Amazon_Web_Services"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Amsterdam"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Apache_HTTP_Server"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Berlin"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/BioPAX"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Biological_pathway"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Canton_of_Uri"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Clause"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Concordia_University"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/DBpedia"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Data_integration"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Description_logic"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/FOAF_(ontology)"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Functional_Requirements_for_Bibliographic_Records"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Gene"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Gene_ontology"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/GeoNames"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/HTML"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Heidelberg"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Hypertext_Transfer_Protocol"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Intelligence_quotient"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/JSON"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Jena"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Linked_data"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Manning_Publications"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Mexico"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Mona_Lisa"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Montreal"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/N-Triples"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/National_Cancer_Institute"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Neptune"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Nile"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/O'Reilly_Media"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/OBO_Foundry"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Ontology"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Ontology_language"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Open-source_model"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/OpenLink_Software"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Protein"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Query_string"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/RDF_Schema"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Reading_F.C."" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Reflexive_relation"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Resource_Description_Framework"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/SOAP"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/SPARQL"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Semantic_Web"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Straitjacket_Fits"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/The_Glass_Palace"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/TriG_(syntax)"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/UTF-8"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/UniProt"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Web_Ontology_Language"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/WordPress.com"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/World_Geodetic_System"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/World_Wide_Web_Consortium"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/XHTML"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/XML"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Yangtze"" "," ""4"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides04.pdf"" ",,
" ""http://dbpedia.org/resource/Amsterdam"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Arity"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/BabelNet"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Berlin"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Budapest"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Calais_(Reuters_product)"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Canada"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Concordia_University"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/DBpedia"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Data_integration"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Data_structure"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Design_Issues"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Entity_linking"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/FOAF_(ontology)"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Facebook"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Freebase"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Google"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Gustav_Hellmann"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/HTML"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Heidelberg"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Hypertext_Transfer_Protocol"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/IMDb"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Knowledge_Graph"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Layer_cake"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Linked_data"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Manning_Publications"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Metadata"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Metaweb"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Milan"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/MusicBrainz"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Navin_Samarasinghe"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/O'Reilly_Media"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Open_data"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Paris"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Paris_Hilton"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/Public_Knowledge"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/RDF_Schema"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/RDFa"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
" ""http://dbpedia.org/resource/RT_(TV_network)"" "," ""5"" "," ""http://localhost:3030/University/COMP6741/Lectures/slides05.pdf"" ",,
