Course ID,Subject,Number,Title
37307,GPTK,704,Graduate Seminar in University Teaching (FOR FINE ARTS STUDENTS)
37308,GPTK,705,Best Practices for Grading and Providing Feedback
37314,GPTK,711,Graduate Seminar in University Teaching for Engineering and Computer Science Students
37317,GPTK,715,Gina Cody School's Health and Safety Workshop for TAs
37324,GPTK,722,Teaching Assistant Orientation
37351,GPTK,770,"Indigenous Research, Issues and Challenges vis-à-vis the Academy and Indigenous Communities"
37352,GPTK,771,"Decolonizing the Academy: Implications for our Faculty, Students & Local Indigenous Communities"
37355,GPTK,780,Learning to Teach Day at McGill
37363,GPWL,901,Stress Management:  A Practical Guide
37364,GPWL,902,Eight Powerful Ways Critical Thinking Can Change Your World
37367,GPWL,905,The Healthy Mind: Taking Care of your Mental Health in Grad School
37369,GPWL,907,Everything You Need to Know about Healthy Nutrition
37376,GPWL,918,Stretch and Strengthen
37543,ADIP,597,ADULT EDUCATION I-SELECTED TOPICS
37615,CHEM,658,Aquatic Biogeochemistry
37621,CHST,645,TOP IN CHILDREN & TECHNOLOGY
37624,CHST,675,TOPICS IN CHILD STUDY
37672,DESC,677,BUSINESS FORECASTING
37731,ESTU,677,SPEC TOPICS SEM IN ADED II
37732,ETEC,515,TOP. IN HUMAN PERF. TECHNOL
37733,ETEC,516,TOPICS IN LEARNING THEORIES
37988,PHIL,658,Selected Topics in Continental Philosophy
37999,PHYS,649,SEL TOPICS  IN THEO PHYS
38003,PHYS,862,PH.D. SEM ON SELECTED TOP II
40004,ACCO,631T,TUT/BSNSS ADVISORY SERVICES
40005,ACCO,635T,TUT/INTEGRATED APPRO/AUDIT G
40013,ADIP,535,STUDIES/EDUCATIONAL CHANGE
40014,ADIP,585,Integrative Internship I
40015,ADIP,586,Integrative Internship II
40043,AHSC,514,ADOLESCEN:ISS./INTERVENTION
40044,AHSC,522,fundamentals of Child and Youth Care Work
40045,AHSC,565,Parent-Child Relations
40046,AHSC,695,INDEPENDENT STUDY I
40047,AHSC,696,INDEPENDENT STUDY II
40048,ANTH,230,Race and Ethnic Relations
40059,ANTH,375,Social Construction of Sexualities
40072,APLI,691,THESIS
40073,APLI,691B,THESIS
40074,APLI,696B,RESEARCH PAPER
40089,ART,448,SPECIAL TOPICS IN ART HIST
40098,ARTE,698A,THESIS
40099,ARTE,807,INQUIRY THROUGH ART PRODUCT.
40127,ARTE,870,INTRO TO CRITICAL ANALYSIS
40128,ARTE,872,ADVANCED CRITICAL ANALYSIS
40129,ARTE,882,RESEARCH PRACTICE
40143,ARTH,656A,THESIS
40144,ARTH,808,COMPREHENSIVE EXAMINATION
40145,ARTH,830,THESIS
40162,BIOL,484,Industrial and Environmental Biotechnology
40163,BIOL,485,Agriculture and Agri-Food Biotechnology
40164,BIOL,486,High-throughput Instrumentation
40180,BIOL,622,ADVANCED TECHNIQUES/ECOLOGY
40187,BIOL,631D,ADVANCED TOP/BIOTECHNOLOGY FUNCTIONAL GENOMICS
40198,BIOL,633,ADVANCED IMMUNOLOGY
40210,BIOL,689,ADV TECH/MOLECULAR BIOLOGY
40211,BIOL,802,RESEARCH SEMINAR
40212,BIOL,821,SPEC TOP/CELL & MOLEC BIOL
40214,BIOL,890,RESEARCH AND THESIS
40218,BLDG,6601,BUILDING ENCLOSURE
40219,BLDG,6621,MODERN BUILDING MATERIALS
40221,BLDG,6651,FIRE+SMOKE CNTR L/BUILDINGS
40222,BLDG,6721,BUILDING ACOUSTICS
40223,BLDG,6731,BUILDING ILLUMINATION
40224,BLDG,6751,INDOOR AIR QUAL.+ VENT.
40225,BLDG,6811,LABOUR+IND L REL/CONSTRUCT N
40226,BLDG,6821,LEGAL ISSUES IN CONSTRUCTION
40231,CATS,699,COMPREHENSIVE EXAM
40252,CHEM,626,REACTIVE INTERMEDIATES
40280,CHEM,676,Structure and Function of Biomembranes
40281,CHEM,677,ENZYME KINETICS & MECHANISMS
40291,CHST,605,QUANTITATIVE METHODS OF INQUIRY
40292,CHST,606,QUALITATIVE METHODS OF INQUIRY
40300,CHST,698B,RESEARCH & THESIS
40301,CHST,698C,RESEARCH AND THESIS
40305,CIVI,6301,HYDROLOGY
40306,CIVI,6411,URBAN TRANSPORTATION PLAN.
40308,CIVI,6651,WATER POLLUTION+CONTROL
40309,CIVI,6661,ENVIRON. IMPACT ASSESSMENT
40325,COEN,6541,FCTNL. HARDWARE VERIFICATION
40329,COMP,108,Computer Science Industrial Experience Reflective Learning I
40331,COMP,208,Computer Science Industrial Experience Reflective Learning II
40332,COMP,5261,COMPUTER ARCHITECTURE
40335,COMP,5611,ELEMENTARY NUMERICAL METHODS
40344,COMP,6311,ANIMATION FOR COMPUTER GAMES
40345,COMP,6421,COMPILER DESIGN
40353,COMP,6721,APPLIED ARTIFICIAL INTELLIGENCE
40354,COMP,6731,PATTERN RECOGNITION
40355,COMP,6741,INTELLIGENT SYSTEMS
40356,COMP,7921,MASTER S RESEARCH AND THESIS
40357,COMP,7941,MASTER S RESEARCH AND THESIS
40358,COMP,8901,DOCTORAL RESEARCH AND THESIS
40366,COMS,497,Directed Study II
40369,COMS,507,ADV. SCRIPTWRITING FOR MEDIA
40378,COMS,514,PRODUCTION ADMINSTRATION
40391,COMS,533,SEMIOTICS
40393,COMS,537,"RACE, ETHNICITY &  MEDIA"
40394,COMS,540,ACOUSTIC COMM. AND DESIGN
40395,COMS,541,SEXUALITY AND DISCOURSE
40410,COMS,583A,INTRNSHP/COMMUNIC S STUDIES
40422,COMS,694,THESIS/RES CREAT. PROJ. PROP
40423,COMS,805A,RESEARCH WORKSHOP
40424,COMS,805B,RESEARCH WORKSHOP
40425,COMS,805C,RESEARCH WORKSHOP
40426,COMS,896,DOCTORAL THESIS RESEARCH
40467,DRAW,450,Advanced Studio in Drawing
40478,EAST,361,Current Sound Practice Seminar
40479,EAST,365,Multi?channel Composition: Sound and Spaces
40480,EAST,461,Capstone Project Seminar I
40481,EAST,462,Capstone Project Seminar II
40484,ECON,501,ADV MICROECONOMIC THEORY
40485,ECON,503,ADV MACROECONOMIC THEORY
40487,ECON,513,ECON GROWTH AND FLUCTUATIONS
40488,ECON,514,ECON DVLPMNT POLICY ANALYSIS
40489,ECON,521,ECONOMETRICS I
40490,ECON,522,ECONOMETRICS II
40491,ECON,523,Applied Econometrics
40492,ECON,532,ADVANCED MONETARY THEORY
40493,ECON,533,FINANCIAL ECONOMICS
40494,ECON,536,ECONOMICS OF TAXATION
40495,ECON,542,INTERNATNL ECON:TRADE THEORY
40496,ECON,543,INTERNATIONAL ECON: FINANCE
40497,ECON,561,INDUSTRIAL ORGANIZATION
40499,ECON,563,ECONOMICS OF REGULATION
40500,ECON,564,"Game Theory, Information, and Economic Modelling"
40501,ECON,565,ECON OF PROFESSIONAL SPORT
40502,ECON,581,ADVANCED LABOUR ECONOMICS I
40503,ECON,583,ADVANCED LABOUR ECONOMICS II
40504,ECON,585,Health Economics
40505,ECON,591,ADVANCED ENVIRONMENTAL ECON
40506,ECON,593,REGIONAL ECONOMICS
40508,ECON,596,NATURAL RESOURCE ECONOMICS
40509,ECON,597,Income Distribution and Economic Inequality
40521,ECON,805,DOCTORAL COMPREHENSIVE EXAM
40522,ECON,806,DOCTORAL RESEARCH SEMINAR
40523,ECON,807,DOCTORAL THESIS
40532,EDUC,499,ADVANCED TOPICS IN EDUCATION
40562,EDUC,890,COMPREHENSIVE EXAMINATION
40563,EDUC,891,DOCTORAL PROPOSAL
40564,EDUC,895,DOCTORAL DISSERTATION
40571,ELEC,6081,MODERN ANALOG FILTER DESIGN
40572,ELEC,6221,SOLID STATE DEVICES
40574,ELEC,6231,DESIGN of integrated circuit components
40575,ELEC,6241,VLSI PROCESS TECHNOLOGY
40576,ELEC,6261,OPT.DEV.  H S COMMUNICATIONS
40577,ELEC,6341,ANTENNAS
40578,ELEC,6361,ACOUSTICS
40579,ELEC,6371,DESIGN OF WIRELESS RF SYST.
40581,ELEC,6391,MICROWAVE ENGINEERING
40582,ELEC,6411,POWER ELECTRONICS I
40583,ELEC,6421,RENEWABLE ENERGY SYSTEMS
40584,ELEC,6471,HYBRID ELECTRIC VEHICLE POWER SYSTEM DESIGN AND CONTROL
40585,ELEC,6871,FIBEROPTIC COMM.SYS.& NETWKS
40595,ENCS,6181,OPTIMIZATION TECHNIQUES
40597,ENCS,6821,DEVELOPMENT & GLOBAL ENGR.
40598,ENCS,6931,INDUSTRIAL STAGE & TRAINING
40631,ENGR,108,Engineering Industrial Experience Reflective Learning I
40632,ENGR,208,Engineering Industrial Experience Reflective Learning II
40633,ENGR,308,Engineering Industrial Experience Reflective Learning III
40634,ENGR,6131,LINEAR SYSTEMS
40635,ENGR,6371,MICROMECHATRONIC SYST./APPL.
40637,ENGR,6461,AVIONIC NAVIG. SYSTEMS
40638,ENGR,6511,FUNDAMENTALS OF FINITE ELEMENT ANALYSIS OF STRUCTURES
40639,ENGR,6581,INTRO TO STRUCTURAL DYNAMICS
40652,ENVS,606,ENVIRONMENTAL EARTH SCIENCE
40657,ENVS,695,INTERNSHIP IN EIA
40666,ESTU,675,CONCEPTS & VALUES IN ADED
40678,ETEC,507,PHIL ISSUES IN EDUC RESEARCH
40686,ETEC,540,RESEARCH METHODS I
40687,ETEC,541,RESEARCH METHODS II
40690,ETEC,550,FUNDAMENTALS/INSTRUC DESIGN
40691,ETEC,551,FUND/HUMAN PERFORM TECH
40692,ETEC,552,KNOWLEDGE MANAGEMENT
40696,ETEC,565,INTRO TO DIGITAL MEDIA IN ED
40698,ETEC,569,DES&DEV INTERACTIVE INSTRUCT
40699,ETEC,571,ADMIN/EDUC TECH GROUPS
40700,ETEC,573,Consulting Skills for Educational Technologists
40701,ETEC,576,HUMAN RESOURCES PLAN/POLICY
40702,ETEC,581,FUNDAMENTALS/DISTANCE EDUC
40704,ETEC,590,FIELD EXPERIENCE
40705,ETEC,593K,SPECIAL ISSUES IN ETEC
40707,ETEC,595,TOPICS IN EDUC INFORMATICS I
40719,ETEC,792B,INTERNSHIP REPORT (N-THESIS)
40723,EXCI,626,THESIS PROPOSAL
40738,FLIT,690A,PRESENTATION DU MEMOIRE
40743,FMAN,447,Professional Internship II
40744,FMAN,449,Independent Study II
40747,FMPR,447,Professional Internship II
40748,FMPR,449,Independent Study II
40764,FMST,427,Professional Internship II
40765,FMST,429,Independent Study II
40772,FMST,690,MA RESEARCH/THESIS
40773,FMST,690A,MA RESEARCH/THESIS
40821,FMST,885,THESIS PROPOSAL
40822,FMST,886,SYNTHESIS EXAM
40823,FMST,887,COMPREHENSIVE EXAM
40824,FMST,890,RESEARCH AND THESIS
40825,FRAA,512,GRAMMAIRE DE TEXTE
40826,FRAA,522,QUESTIONS ACTUELLES LING FRA
40827,FRAA,523,RÉDACTION II
40828,FRAA,530,STYLISTIQUE AVANCÉE
40829,FRAA,532,ÉCRITURE POUR LE WEB
40832,FRAA,598,ÉT.AVANCÉE SUJET PARTICULIER
40848,FTRA,452,Traduction automatique (TA) et traduction assistée par ordinateur (TAO)
40849,FTRA,455,Gestion de projets
40850,FTRA,458,Pratique de la localisation
40852,FTRA,500,METHODOLOGIE RECHERCHE TRAD
40855,FTRA,513,TRAD SCITECH:FRAN A ANGLAIS
40856,FTRA,514,TRAD SCITECH ANGL AU FRAN
40857,FTRA,515,TRAD COMMJURID:FRAN A ANGL
40858,FTRA,516,TRAD COMMJURID:ANGL AU FRAN
40860,FTRA,529,REVISION&CORRECTION EN TRAD ANGLAIS
40861,FTRA,530,REVISION&CORRECTION EN TRAD
40862,FTRA,531,INITIA TRADUCTION GÉNÉRALE ANGLAIS
40863,FTRA,536,INFORMATIQUE ET TRADUCTION
40864,FTRA,539,COURANTS CONTEMPORAINS TRAD
40865,FTRA,540,LECTURE CRITIQUE DE TRAD
40867,FTRA,542,TRADUCTION EN SCIENCES HUM.
40868,FTRA,543,SEMINAR SOC.SCI&HUMANITIES
40869,FTRA,544,SEMINAIRE TRAD.LITTERAIRE
40870,FTRA,545,ADVANCED LITERARY TRANS (A)
40871,FTRA,547,TRADUCTION ECONOMIQUE F/A
40872,FTRA,548,TRADUCTION ECONOMIQUE A/F
40874,FTRA,553,CONTEXTES SOCIO-POLITIQUES
40878,FTRA,686,PROJET DE MÉM/THES PROPOSAL
40879,FTRA,690,THESE (MEM OU TRAD LIT COMM)
40880,FTRA,692,MÉMOIRE TRAVAIL DE RECHERCHE
40910,GEOG,452,TOPICS-ECONOMIC GEOGRAPHY
40911,GEOG,467,Environmental Modelling
40914,GEOG,607,INDIGENOUS RESOURCE MANAG'T
40931,GEOG,670,ENVIRONMENTAL MANAGEMENT
40932,GEOG,674,FOREST MANAGEMENT
40979,HIST,219,(also listed as CLAS 230) Ancient Near East
40980,HIST,223,(also listed as CLAS 240) Greek History from the Bronze Age to Alexander
40982,HIST,225,(also listed as CLAS 242) History of the Roman Republic
40984,HIST,323,Greek History from Alexander to the Roman Conquest (also listed as CLAS 341)
40985,HIST,327,(also listed as CLAS 343) History of the Roman Empire
40986,HIST,330,THE GREAT IRISH FAMINE
40987,HIST,412,Advanced Study in Canadian History
40989,HIST,430,SEMINAR IN EARLY MOD. EUROPE
40994,HIST,467,ADV TOPS IN MIDDLE EAST HIST
41050,HIST,650C,SEL TOPS IN HIST OF GENOCIDE HISTORIES OF NATIONALISM
41069,HIST,685,MA THESIS
41326,IBUS,462,(also listed as MARK 462) Environment of World Business
41327,IBUS,465,(also listed as MARK 465) International Marketing Management
41344,INDI,600,MASTER'S LEVEL STUDIES
41346,INDI,620,MASTER'S LEVEL STUDIES
41349,INDI,621,MASTER'S LEVEL STUDIES
41354,INDI,623,MASTER'S LEVEL STUDIES
41361,INDI,625,MASTER'S LEVEL STUDIES
41370,INDI,630,MASTER'S LEVEL STUDIES
41375,INDI,633,MASTER'S LEVEL STUDIES
41380,INDI,635,MASTER'S LEVEL STUDIES
41383,INDI,636,MASTER'S LEVEL STUDIES
41386,INDI,637,MASTER'S LEVEL STUDIES
41393,INDI,639,MASTER'S LEVEL STUDIES
41397,INDI,640,MASTERS LEVEL STUDIES POLYMER SCIENCE
41398,INDI,641,MASTER'S LEVEL STUDIES
41399,INDI,687,MASTER'S THESIS PROPOSAL
41400,INDI,690,MASTER'S THESIS
41401,INDI,698A,MASTER'S LEVEL STUDIES MAS DIR RES CRS PRACTICU
41402,INDI,800,DOCTORAL LEVEL STUDIES
41403,INDI,801,DOCTORAL LEVEL STUDIES INTERACTION AND AFFECT
41407,INDI,821,DOCTORAL LEVEL STUDIES
41411,INDI,822,DOCTORAL LEVEL STUDIES
41415,INDI,823,DOCTORAL LEVEL STUDIES
41419,INDI,824,DOCTORAL LEVEL STUDIES
41422,INDI,825,DOCTORAL LEVEL STUDIES
41431,INDI,828,DOCTORAL LEVEL STUDIES
41435,INDI,829,DOCTORAL LEVEL STUDIES
41439,INDI,830,DOCTORAL LEVEL STUDIES
41447,INDI,832,DOCTORAL LEVEL STUDIES
41451,INDI,833,DOCTORAL LEVEL STUDIES
41454,INDI,834,DOCTORAL LEVEL STUDIES
41456,INDI,835,DOCTORAL LEVEL STUDIES
41459,INDI,836,DOCTORAL LEVEL STUDIES
41461,INDI,837,DOCTORAL LEVEL STUDIES
41464,INDI,838,DOCTORAL LEVEL STUDIES
41471,INDI,840,DOCTORAL LEVEL STUDIES PRODUCT DESIGN
41472,INDI,841,DOCTORAL LEVEL STUDIES
41473,INDI,842,DOCTORAL LEVEL STUDIES PLASMA CATALYS/APPLI DES
41474,INDI,885,DOCTORAL COMPREH EXAMINATION
41475,INDI,887,DOCTORAL THESIS PROPOSAL
41476,INDI,890,DOCTORAL RESEARCH & THESIS
41477,INDI,898A,DOCTORAL LEVEL STUDIES DOC DIR RES CRS PRACTICU
41478,INDU,6341,ADV. CONCEPTS/QUALITY IMPR.
41479,INDU,6411,HUMAN FACTORS ENGG.
41480,INDU,6421,OCCUPATIONAL SAFETY ENG.
41482,INMS,472,INDEPENDENT STUDY
41487,INSE,8901,MASTER/APPL SCI RSRCH/THESIS
41503,INTE,270,"(also listed as FFAR 290) HIV/AIDS: Cultural, Social and Scientific Aspects of the Pandemic"
41504,INTE,275,(also listed as FASS 291) Introduction to Sexuality Research
41507,INTE,333,INTERDISC. PEACE STUDIES
41508,INTE,390,SELECT TOP IN WOMEN STUDIES
41509,INTE,391,SELECT TOP IN WOMEN STUDIES
41522,INTE,451,SELEC TOPICS-3RD WORLD STUD
41525,INTE,491,SELECTED TOPICS IN IDS
41526,INTE,493,SEL TOP-INTERDISCIPLIN STUD
41563,JOUR,542,International Journalism
41565,JOUR,690,THESIS
41566,JPER,351,"JAZZ PRIVATE STUDY III	"
41578,JPER,352,JAZZ PRIVATE STUDY IV
41590,JPER,422,Jazz Ensemble IV
41591,JPER,451,JAZZ PRIVATE STUDY V
41603,JPER,452,JAZZ PRIVATE STUDY VI
41647,MANA,696,SEMINAR IN SPECIAL TOPICS
41651,MARK,696,SEMINAR IN SPECIAL TOPICS
41657,MAST,671,PROBABILITY THEORY
41658,MAST,677,TIME SERIES
41659,MAST,678,STAT CONSULT & DATA ANALYSIS
41667,MAST,725,CREDIBILITY THEORY
41668,MAST,726,LOSS DISTRIBUTIONS
41669,MAST,729B,SEL TOPICS IN ACTUARIAL MATH OPER RES AND SIMULATION
41674,MAST,833B,Selected Topics in Number Theory - P-Torsion of Abelian Varieties
41692,MAST,837C,SELECTED TOPICS IN ANALYSIS MEASURE THEORY
41729,MAST,872,STOCHASTIC PROCESSES
41731,MAST,874,Advanced Multivariate Inference
41744,MAST,881U,SEL TOP/PROBAB/STATS/ACTU MA TIME SERIES
41771,MATH,496,Honours Project in Pure and Applied Mathematics
41815,MATH,834,SEL TOPICS/COMPUTAT'L ALGEB
41837,MECH,6021,DESIGN/INDUSTRIAL CTRL. SYS.
41838,MECH,6051,PROCESS DYNAMICS+CONTROL
41839,MECH,6061,ANALY+DES/HYDRAUL CTRL. SYS.
41840,MECH,6091,FLIGHT CONTROL SYSTEMS
41841,MECH,6111,GAS DYNAMICS
41842,MECH,6121,AERODYNAMICS
41843,MECH,6161,GAS TURBINE DESIGN
41844,MECH,6171,TURBOMACHINERY + PROPULSION
41845,MECH,6181,HEAT VENT+AIR CONDITION SYS.
41846,MECH,6251,SPACE FL. MECH. & PROPULSION
41849,MECH,6481,AEROELASTICITY
41850,MECH,6511,MECHANICAL FORMING OF METALS
41851,MECH,6521,MANUFACTURING OF COMPOSITES
41852,MECH,6581,MECH BEHAV/POLYMER COMP MAT
41853,MECH,6621,MICROPROCESS + APPLICATIONS
41854,MECH,6631,INDUSTRIAL AUTOMATION
41855,MECH,6751,VEHICLE DYNAMICS
41857,MECH,6761,VEHICULAR INTER.COMB.ENGINES
41865,MHIS,472,Independent Study II
41898,MOVI,420,SPECIAL TOPICS IN CINEMA
41899,MOVI,421,SPECIAL TOPICS IN CINEMA
41902,MPER,301,Orchestra II
41903,MPER,323,Contemporary Music Ensemble II
41906,MPER,351,PRIVATE STUDY III
41949,MPER,401,Orchestra III
41951,MPER,423,Contemporary Music Ensemble III
41955,MPER,451,PRIVATE STUDY V
41997,MPER,472,INDEPENDENT STUDY II
41998,MPER,490,ADVANCED PRIVATE STUDY II
42038,MSCA,699B,RESEARCH THESIS
42039,MTHY,699,THESIS
